date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
06-06-2024,Jordan,Tajikistan,3,0,FIFA World Cup qualification,Amman,Jordan,FALSE
06-06-2024,Pakistan,Saudi Arabia,0,3,FIFA World Cup qualification,Islamabad,Pakistan,FALSE
06-06-2024,Nepal,United Arab Emirates,0,4,FIFA World Cup qualification,Dammam,Saudi Arabia,TRUE
06-06-2024,Bahrain,Yemen,0,0,FIFA World Cup qualification,Riffa,Bahrain,FALSE
06-06-2024,Bangladesh,Australia,0,2,FIFA World Cup qualification,Dhaka,Bangladesh,FALSE
06-06-2024,Palestine,Lebanon,0,0,FIFA World Cup qualification,Doha,Qatar,TRUE
06-06-2024,Honduras,Cuba,3,1,FIFA World Cup qualification,Tegucigalpa,Honduras,FALSE
06-06-2024,Costa Rica,Saint Kitts and Nevis,4,0,FIFA World Cup qualification,San José,Costa Rica,FALSE
06-06-2024,Haiti,Saint Lucia,2,1,FIFA World Cup qualification,Bridgetown,Barbados,TRUE
06-06-2024,Panama,Guyana,2,0,FIFA World Cup qualification,Panama City,Panama,FALSE
06-06-2024,Jamaica,Dominican Republic,1,0,FIFA World Cup qualification,Kingston,Jamaica,FALSE
06-06-2024,El Salvador,Puerto Rico,0,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
07-06-2024,Zimbabwe,Lesotho,0,2,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
07-06-2024,Nigeria,South Africa,1,1,FIFA World Cup qualification,Uyo,Nigeria,FALSE
07-06-2024,Angola,Eswatini,1,0,FIFA World Cup qualification,Luanda,Angola,FALSE
07-06-2024,Morocco,Zambia,2,1,FIFA World Cup qualification,Agadir,Morocco,FALSE
07-06-2024,Kenya,Burundi,1,1,FIFA World Cup qualification,Lilongwe,Malawi,TRUE
07-06-2024,Ivory Coast,Gabon,1,0,FIFA World Cup qualification,Korhogo,Ivory Coast,FALSE
07-06-2024,Mozambique,Somalia,2,1,FIFA World Cup qualification,Maputo,Mozambique,FALSE
07-06-2024,Uganda,Botswana,1,0,FIFA World Cup qualification,Kira,Uganda,FALSE
07-06-2024,Madagascar,Comoros,2,1,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
08-06-2024,Cameroon,Cape Verde,4,1,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE
08-06-2024,Gambia,Seychelles,5,1,FIFA World Cup qualification,Berkane,Morocco,TRUE
08-06-2024,Cayman Islands,Antigua and Barbuda,1,0,FIFA World Cup qualification,George Town,Cayman Islands,FALSE
08-06-2024,Bahamas,Trinidad and Tobago,1,7,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,TRUE
08-06-2024,Aruba,Curaçao,0,2,FIFA World Cup qualification,Oranjestad,Aruba,FALSE
08-06-2024,Belize,Nicaragua,0,4,FIFA World Cup qualification,Belmopan,Belize,FALSE
08-06-2024,British Virgin Islands,Guatemala,0,3,FIFA World Cup qualification,Road Town,British Virgin Islands,FALSE
08-06-2024,Anguilla,Suriname,0,4,FIFA World Cup qualification,The Valley,Anguilla,FALSE
09-06-2024,Djibouti,Ethiopia,1,1,FIFA World Cup qualification,El Jadida,Morocco,TRUE
09-06-2024,Mauritania,Senegal,0,1,FIFA World Cup qualification,Nouakchott,Mauritania,FALSE
09-06-2024,DR Congo,Togo,1,0,FIFA World Cup qualification,Kinshasa,DR Congo,FALSE
09-06-2024,São Tomé and Príncipe,Liberia,0,1,FIFA World Cup qualification,Oujda,Morocco,TRUE
09-06-2024,Namibia,Tunisia,0,0,FIFA World Cup qualification,Johannesburg,South Africa,TRUE
09-06-2024,Bermuda,Honduras,1,6,FIFA World Cup qualification,Hamilton,Bermuda,FALSE
09-06-2024,Grenada,Costa Rica,0,3,FIFA World Cup qualification,St. George's,Grenada,FALSE
09-06-2024,Barbados,Haiti,1,3,FIFA World Cup qualification,Bridgetown,Barbados,FALSE
09-06-2024,Montserrat,Panama,1,3,FIFA World Cup qualification,Managua,Nicaragua,TRUE
09-06-2024,Dominica,Jamaica,2,3,FIFA World Cup qualification,Roseau,Dominica,FALSE
09-06-2024,Saint Vincent and the Grenadines,El Salvador,1,3,FIFA World Cup qualification,Paramaribo,Suriname,TRUE
